LVI          1000                  2000                  3000                   4000                   5000                  6000
0            8.66347262391503      7.12851533765004      12.4835257531395       0.256666930200037      12.9469798348991      -2.12277342660041
0            -14.1431702320347     -13.0793280424127     4.13474630580751       -2.93914527256         17.1885510250525      104.417323707373
0.741129351  9.44496953509378      11.2013572353125      16.6307287925313       9.36482691250002       20.8934845316667      9.27947246833338
0.887082921  -14.261906744506      -13.119539006226      3.99958563311498       -2.87028627961001      17.176112928555       104.67034374118
1.4822587    8.61815771305998      10.53160373015        15.8431047618575       8.64542166212501       19.9560152951         8.59522075716664
1.77416584   -14.3774975501455     -13.1649124272233     3.87947621400999       -2.79134454210998      17.1643103982567      104.91466864409
2.22338805   7.87124705935249      9.90449142721247      15.0922802347337       7.964643888625         19.0603802287167      7.94262971928329
2.66124876   -14.490786966626      -13.214847459954      3.77741272261999       -2.70216718094         17.15296634504        105.16058053056
2.9645174    7.17040478183002      9.30786388600005      14.37510081243         7.32071820160003       18.1875921190667      7.32447435640001
3.54833168   -14.602427137518      -13.2686423130055     3.69103054362666       -2.6026427710275       17.1419554658625      105.402146635057
3.70564675   6.5521484935225       8.75092715346252      13.6896030184625       6.69662481342502       17.3513338193333      6.74493952346666
4.4354146    -14.7132092069215     -13.3258410886165     3.6184895633           -2.49265717863999      17.131243897745       105.63926914721
4.4467761    5.98551695010001      8.23213163262498      13.0381134426833       6.12179964500002       16.5626129945         6.18093516266666
5.18790545   5.50552774410373      7.73634576824999      12.41339443979         5.5659227710625        15.80537951035        5.64573219455
5.32249752   -14.823113157097      -13.385882459922      3.56142164894001       -2.37219906947501      17.1209168335575      105.87203611403
5.92903481   5.08819594136527      7.26811066178001      11.8043023808028       5.04322839628501       15.0688795092767      5.1388053040767
6.20958044   -14.932381847189      -13.448142150563      3.51633454802001       -2.24117007467001      17.1110504097467      106.09992544502
6.67016416   4.75495957175549      6.82700960008001      11.214499569808        4.552842638235         14.35520540379        4.65967757788669
7.09666337   -15.0409339663857     -13.5119643438118     3.48493153312666       -2.0995364488725       17.10146635233        106.32370103885
7.41129351   4.47871084902048      6.4122972427975       10.648459065317        4.093541648635         13.6699664666425      4.20847136409499
7.98374629   -15.1468216317025     -13.576636022828      3.465072208835         -1.94738985765498      17.09236728502        106.542441214766
8.15242286   4.263641083832        6.02055927408001      10.105370512032        3.65870818720001       13.01057236912        3.79120695696
8.87082921   -15.2547685589067     -13.641392196227      3.45501575071001       -1.78511178133002      17.08370070723        106.75628388206
8.89355221   4.08133153418175      5.65398566952748      9.58441251823699       3.25527422770248       12.37769351118        3.39552476417999
9.63468156   3.943968449875        5.30357600674001      9.09760920465001       2.87876697548          11.77003468332        3.02255707448001
9.75791213   -15.3621857684        -13.70547205618       3.45421830047999       -1.61226179152001      17.0753809486933      106.965108142032
10.3758109   3.81414525146874      4.97531176079004      8.61862557959001       2.53369184421501       11.1787846893967      2.67636415238
10.644995    -15.468882348464      -13.7686073493624     3.46190352727          -1.43105593206998      17.0676770763267      107.168769008486
11.1169403   3.68491529382201      4.66359328451         8.15962847391798       2.21080055688998       10.6222367052667      2.35509207621335
11.532078    -15.5745684391485     -13.8298976256625     3.47709671626668       -1.23696406392001      17.06016831162        107.367133943357
11.8580696   3.54616841301374      4.377948395705        7.73210061234924       1.91593593922749       10.0761690657         2.06017421722665
12.4191609   -15.6788719762545     -13.8869657576155     3.49890946008499       -1.0346696822275       17.05320493027        107.561246205811
12.599199    3.39504294804001      4.10141080114667      7.32362981710052       1.64139853404502       9.5580128889          1.79062684932
13.3062438   -15.778849011459      -13.940024234788      3.52730763073334       -0.823410912586609     17.04663206932        107.750449403558
13.3403283   3.23184069842201      3.84228234772502      6.92179299244151       1.40152245062002       9.06687662935001      1.5547484251
