0                   	0.000000000000e+00
0.000117826556714   	-1.479239540320e-09
0.000140439156349   	-6.991163540259e-08
0.000166208038916   	-1.498034510786e-06
0.000195207014161   	-1.723310327805e-05
0.000227526992101   	-1.210874461373e-04
0.000261905014997   	-5.344866497043e-04
0.000297734526193   	-1.662406733899e-03
0.00033533187176    	-4.046119599316e-03
0.000375166685852   	-8.187069200342e-03
0.000418139695063   	-1.436378826124e-02
0.000465925662215   	-2.253421126299e-02
0.000519546908369   	-3.198104458730e-02
0.00058147737389    	-4.170350919310e-02
0.00065128290037    	-5.031442328827e-02
0.000716652614319   	-5.646057343784e-02
0.000775165821091   	-6.057734257531e-02
0.000829839462117   	-6.337002522883e-02
0.000882337014758   	-6.524481829764e-02
0.00093365100813    	-6.647329539081e-02
0.000984288322587   	-6.724922337749e-02
0.00103455561459    	-6.771676394430e-02
0.00108462877369    	-6.803520698245e-02
0.00113454255763    	-6.837790579156e-02
0.0011841453971     	-6.888588915978e-02
0.00123303548856    	-6.970547155611e-02
0.00128073494212    	-7.090361198998e-02
0.00132528224054    	-7.243472889354e-02
0.00136852439275    	-7.432065285139e-02
0.00141175693834    	-7.652990429423e-02
0.00145427704838    	-7.899634071546e-02
0.00149507237763    	-8.157371586980e-02
0.00153420625427    	-8.419560109217e-02
0.00157178906425    	-8.677353051136e-02
0.00160795413921    	-8.928306728413e-02
0.00164284751425    	-9.166508345379e-02
0.00167661510193    	-9.391151512885e-02
0.00170939368948    	-9.600939011089e-02
0.00174130727509    	-9.795057803011e-02
0.00177246333249    	-9.973052114407e-02
0.00180295378713    	-1.013457782312e-01
0.00183286062247    	-1.028115348634e-01
0.0018622590008     	-1.041232950057e-01
0.00189122162557    	-1.052870267997e-01
0.00191981504535    	-1.063221544170e-01
0.00194809656098    	-1.072226504361e-01
0.00197611477369    	-1.079999527433e-01
0.00200391049399    	-1.086683011220e-01
0.00203151888267    	-1.092407072707e-01
0.0020589712931     	-1.097143907736e-01
0.00208629443573    	-1.101175673233e-01
0.00211347837835    	-1.104549662636e-01
0.00214053865594    	-1.107338511707e-01
0.00216748504277    	-1.109820925980e-01
0.0021943265877     	-1.112082582853e-01
0.00222106811476    	-1.114262511400e-01
